"id","profileName","text","date","title","rating","images","helpful","Style name"
"R10A1QQRI55FM2","Manoj"," Worst product .","Reviewed in India on 6 July 2022","Stopped working after 15days worst product..",1,"https://m.media-amazon.com/images/I/61uspcgVYOL.jpg",0,"Smart Band"
"R7SAGVTS7EC6P","Shanky Jain","Waste of Money It doesn't connect with Google Fit and Many other Fitness Apps","Reviewed in India on 6 August 2021","Waste of Money",1,"",0,"Smart Band"
"R1JN1EZKSFK1WL","Amazon Customer","Like it very much supeeb buy it fast","Reviewed in India on 25 April 2022","Love so much what a fast charging",5,"",0,"Smart Band"
"R3KHA1TM4MX8AD","Dharmateja","Worest watch after 4 months watch was stoped and not working","Reviewed in India on 2 September 2021","Worest watch after 4 months watch was stoped and not working",1,"",0,"Smart Band"
"R1BHH7N7RCXBVT","Pranay p."," Value for money","Reviewed in India on 23 June 2022","Theme",5,"",0,"Smart Band (Steven Harrington)"
"R3JQC3SA1FVU4N","Akash .G","Good Product. Still one plus need to improve application of one plus Health.","Reviewed in India on 26 January 2021","One Plus Smart Watch Review",4,"",0,"Smart Band"
"RUNP4ZXATSUR","Amazon Customer","Sleep tracking, spo2, heart rate are handy","Reviewed in India on 25 February 2021","Good first impression",4,"",0,"Smart Band"
"R2Z64HGU8E36XZ","Utsav Ghosh","Good buy, but it could have delivered more in terms of quality as compared to its competitors in the market","Reviewed in India on 25 June 2021","Its a good buy",4,"",0,"Smart Band"
"R1NZ5XQDDBYHRP","Krishnamnaidu","This is product is one of the unique product in this cost","Reviewed in India on 20 May 2022","Simply awesome",5,"https://m.media-amazon.com/images/I/71BiOCGG-gL.jpg",0,"Smart Band"
"ROCVPVB7TD5D3","Amazon Customer","App should provide additional information","Reviewed in India on 19 February 2021","Trackers are inefficient especially the sleep tracker",2,"",0,"Smart Band"
"RW2FBNLWJR9C8","Bhusan",,"Reviewed in India on 3 March 2022","A good product from OnePlus.",4,"https://m.media-amazon.com/images/I/61OjZtBcfiL.jpg
https://m.media-amazon.com/images/I/61a2OFbAM1L.jpg
https://m.media-amazon.com/images/I/71EFB1TO1VL.jpg",1,"Smart Band"
"R1IAQYJH2QECCG","Amazon Customer","Very nice band... without any doubt go for it guys.","Reviewed in India on 23 June 2022","Nice band",5,"https://m.media-amazon.com/images/I/61zXGdREqBL.jpg",0,"Smart Band"
"R3EGMI52WRWKJU","Ravi","I don't fine it's useful, SPo2 is not accurate at all","Reviewed in India on 10 May 2021","Nothing",2,"",0,"Smart Band"
"R2JD1L7IAO87YP","Arpit Bisen","Not upto the mark as expected..not giving proper accurate readings and App UI is also not that great","Reviewed in India on 10 August 2021","Not upto mark",3,"",0,"Smart Band"
"R13JJ1DJ0KMN4L","Bhasker Srivastava","Even after checking all suggested settings, weather app in nit working in oneplus band.","Reviewed in India on 14 May 2021","Weather app not working",4,"https://images-na.ssl-images-amazon.com/images/I/91QWlSV4kKL.jpg",0,"Smart Band"
"RDP3LUUDNXHQA","Anurag kaushik","Good product. Packaging was sturdy and nice. Overall feel is good.","Reviewed in India on 26 August 2021","Nice design",5,"https://m.media-amazon.com/images/I/B1qTjRe-M6S.jpg
https://m.media-amazon.com/images/I/C18f09D2yyS.jpg",0,"Smart Band (Steven Harrington)"
"R1J3X2LIH5Z0C1","Aakanksh Naidu","Highly recommended in pandemic due to SpO2","Reviewed in India on 1 June 2021","Oxygen Meter is Very important",5,"",0,"Smart Band"
"R26TCZFWAGF3AD","Rahul","Best in class","Reviewed in India on 3 June 2021","Perfect",5,"",0,"Smart Band"
"R20PKIWPX26QW2","Subodh","Battery backup is too good and attractive design are made me so happy","Reviewed in India on 10 March 2021","In this price range too good",5,"",0,"Smart Band"
"R191KUYYYREPXE","Sunny Sahu ","Nice band by OnePlus 🔥💯👍","Reviewed in India on 6 June 2022","Nice one 👍",5,"https://m.media-amazon.com/images/I/81nwJbonpAL.jpg",0,"Smart Band"
"R6SJJVTLQBDZM","SachinJadhav","Very nice product with good accuracy in terms of spo2 and sleep tracking.","Reviewed in India on 30 April 2021","Nice product",5,"",0,"Smart Band"
"R1UGOCPS13BWG1","BS","Good","Reviewed in India on 12 May 2022","Good",5,"",0,"Smart Band"
"R1MV5JR61ZOCW6","Aryan Bhandari","This band was awesome literally but one thing I feel the issue it sleep tracking please improve this, thank you oneplus","Reviewed in India on 22 March 2021","Never settle",5,"",0,"Smart Band"
"R167TIY3PU61FH","Deepa jaison",,"Reviewed in India on 27 January 2022","Super",5,"https://m.media-amazon.com/images/I/61HQb2kdyBL.jpg",1,"Smart Band"
"RJRCTRCBA6CIN","Uday Naga Vardhan","Battery is good upto ten days finally ok","Reviewed in India on 25 April 2022","Not bad",3,"https://m.media-amazon.com/images/I/71UOObEHhAL.jpg
https://m.media-amazon.com/images/I/71h5VP71vQL.jpg",0,"Smart Band"
"R10NHV7I1G3D02","Akshay Raut","A lot is jam-packed in this band. Using it for a couple of days and it records all activities with a lot of accuracies.","Reviewed in India on 16 January 2021","Amazing!! Worth the price your paying.",5,"https://images-na.ssl-images-amazon.com/images/I/81WXO5cCgGL.jpg
https://images-na.ssl-images-amazon.com/images/I/81o3dhs2QOL.jpg
https://images-na.ssl-images-amazon.com/images/I/81zYdrLm+kL.jpg",0,"Smart Band"
"R29K5AV04ZLV3C","arindam nag","Not accurate","Reviewed in India on 19 April 2022","Not accurate at all",3,"",0,"Smart Band"
"R3Q20HIWHH5H3X","Kunal B.","Product is not working properly,Touch is not working","Reviewed in India on 20 January 2022","Everything is ok but now touch is not working",5,"",0,"Smart Band"
"R2E1CD7PX6T9BY","Manoj Narwal","Not working well and Only 2 day Battery backup,,,, its very disappointed,,,,","Reviewed in India on 25 November 2021","Bad product",2,"",0,"Smart Band"
"R1BELBKLQ18NBX","srijata Pradhan","Pedometer is completely inaccurate","Reviewed in India on 20 July 2021","Pedometer not accurate",1,"",0,"Smart Band"
"R9H2MBM636UB9","Aman Kumar","It's good working,but heart ❤️ beat sensor is slow working","Reviewed in India on 15 June 2022","One plus band 13",4,"https://m.media-amazon.com/images/I/71tmM3H+9wL.jpg",0,"Smart Band"
"R3DVU0JQ14BA94","Nelavamudhan Ramu","Good product.. worth for the price","Reviewed in India on 2 June 2021","💯",5,"",0,"Smart Band"
"R34K36SNXS15V5","Amazon Customer","The watch works perfectly fine.  However,  it gets disconnected  time and again.","Reviewed in India on 28 February 2021","Great buy",5,"",0,"Smart Band"
"RCUDLVTFAH8C2","Yusuf Raza","Everywhere its mentioned that it is compatible with ios but it is not.","Reviewed in India on 7 November 2021","Doesn’t connect to iPhone",1,"",0,"Smart Band"
"RZM12V2AQKVOA","Kushal","Buggy app, inferior build quality of the straps, inaccurate data captured.","Reviewed in India on 8 October 2021","Broke the strap in less than 10 months of usage",2,"",0,"Smart Band"
"R1OQHC1EX3KTX9","Pushpalatha shetty","This is one of the best smart watches and is better than mi smart band","Reviewed in India on 6 March 2022","This is one of the best smart watches ever and is very good",5,"https://m.media-amazon.com/images/I/6189Cy47iKL.jpg",0,"Smart Band"
"R1JHOLQKXGGDQ5","Surya","Band is very flexible and looks stylish.","Reviewed in India on 10 April 2021","Loved it",5,"",0,"Smart Band"
"R2RD56NFLAEG4N","Saubhagya Anupam Patnaik","Not able to sync up with Google Fit App","Reviewed in India on 7 December 2021","OnePlus band",3,"",0,"Smart Band"
"R30DR83IHB75AO","Amazon Customer","Meets expectations but would be good to get different band colors","Reviewed in India on 12 October 2021","Good looking product",3,"",0,"Smart Band"
"R1B1E3CF8UKE7X","Nitin","Worth buying, I will be buying another one shortly","Reviewed in India on 20 January 2021","Amazing",5,"",0,"Smart Band"
"R321RGM1Y82EKP","Ajay Anand Jayabalan","It's not working, guys seriously don't buy this. Bigger issue. Pls chk review","Reviewed in India on 12 September 2021","It's not working, guys seriously don't buy this. Bigger issue. Pls chk review",1,"",0,"Smart Band"
"RK4AH00FMDU4L","Dipendra singh","Not connect with bluetooth for long time...Only for 5 min connect","Reviewed in India on 25 July 2021","Hi",3,"",0,"Smart Band"
"R2SK7MZVMP47XQ","indrakumar","Sleep tracker is not working properly , band is disconnecting everytime","Reviewed in India on 29 June 2021","2 star",3,"",0,"Smart Band"
"R2DMPV4RPXVFPS","Amazon Customer","Inaccurate step count! Incorrect by 200-300% which is insane.","Reviewed in India on 12 September 2021","Inaccurate step count!",1,"",0,"Smart Band"
"R2266EEXP6P7PV","Pravallika","Go for it🤘","Reviewed in India on 4 June 2021","Just go for it",5,"https://images-na.ssl-images-amazon.com/images/I/71l3duIM0BL.jpg",0,"Smart Band"
"R1OPB5RJ53HTFW","Parth Bheda","Good quality, Satisfaction Activity Tracking.....Sleep tracking needs Improvement.Quality Product....","Reviewed in India on 21 February 2021","Average Smart Band",5,"",0,"Smart Band"
"RKI5AF0DH2P4W","Amazon Customer","I like the most important thing is that time screen wallpapers and daily workouts, heartbeat and so on good product by oneplus","Reviewed in India on 16 January 2021","Awesome product and quality by oneplus and fast delivery by amazon",5,"",0,"Smart Band"
"R2RV674FS5DPDA","Gururaj","Not so accurateNot very usefull for daily useStyle ke liye pehensakte ho","Reviewed in India on 18 September 2021","Waste of money",1,"",0,"Smart Band"
"R2GN97DSVR6CDR","S. Adithya","It's hopeless watch, no display, it's not proper","Reviewed in India on 16 December 2021","One plus Smart watch",1,"",0,"Smart Band"
"R356BR75K1A8ON","Vivek Jaiswal","Bought for my wife, and she loved it.","Reviewed in India on 15 June 2021","Good Fitness Band",5,"",0,"Smart Band"
"R17WZHQBNCGZB","SK.Fazal","Nice and good working and battery backup is also good.","Reviewed in India on 11 January 2022","Quality Product",5,"",0,"Smart Band"
"R33YCQAO0V9ACA","Ayan sautya","mobile app si terrible and it take so much power","Reviewed in India on 14 June 2022","terrible mobile app",3,"",0,"Smart Band"
"R1O73JOWK005QC","Rajesh","It gives rashes on my wrist. As summer is coming in Delhi. Even these days it's uncomfortable to wear it all the time.","Reviewed in India on 11 March 2021","Wearablity",4,"",0,"Smart Band"
"R20MSYF009DDG5","CARL jhonson","Yeah it's good but need more watch faces and features..!","Reviewed in India on 4 April 2022","10/8",4,"",0,"Smart Band"
"R1LWDT0V3IZAW4","sunil","To keep track of my health.","Reviewed in India on 4 April 2022","It's really awesome",5,"",0,"Smart Band"
"R1PL0J58FL4O5R","Chiranjeevi","Ok. But didn't need this.","Reviewed in India on 11 June 2021","Average",4,"",0,"Smart Band"
"R2NWENRSABBKSA","Sona","Amazibg watch good baterry","Reviewed in India on 4 September 2021","I really liked it. Very sylish very classy",5,"",0,"Smart Band"
"R3ESMQFH6VWRCM","Skl","The battery capacity is not at all good. It doesn't even last a week even though they boast 14 days of battery .","Reviewed in India on 18 February 2021","Bad battery",3,"",0,"Smart Band"
"R2GWYNRN8WS07J","Yogesh","Good","Reviewed in India on 16 January 2021","Good",5,"",0,"Smart Band"
"R1BL8XG5TGFV1W","Somesh kumar","Great product nice performance except battery life one full charge max day is 10 to 12","Reviewed in India on 28 June 2021","Good product",4,"",0,"Smart Band"
"R2P72VTT0CS8IB","benedict","Like it smooth n nice. Features are limitedSmart watch seems.to be much better option","Reviewed in India on 18 January 2021","One plus band",3,"https://images-na.ssl-images-amazon.com/images/I/91U9dC+TWCL.jpg",0,"Smart Band"
"R3E1XE8ILREYK7","Pavan","Battery capacity average","Reviewed in India on 11 November 2021","Just ok",1,"",0,"Smart Band"
"R9WEZMH38YJK2","Amazon Customer","Nice","Reviewed in India on 24 December 2021","Nice",4,"",1,"Smart Band"
"R30Z4JX3Q69U1S","R.Shanmugam","Touch is not working , how rectify ?? Pl advise","Reviewed in India on 23 June 2022","Touch not working",1,"",0,"Smart Band"
"R2IV0S6GFG0EOS","Adarsh","Its use material very cheap in this smartband I want my money back","Reviewed in India on 18 November 2021","It's material is very cheap",1,"",0,"Smart Band"
"RG2T6RQPLIHM1","Neha Bhardwaj","The battery is not as shown , it sucksWatch faces are limited baaki its great","Reviewed in India on 1 March 2021","Battery not good",4,"https://images-na.ssl-images-amazon.com/images/I/91eIr1c2bCL.jpg",0,"Smart Band"
"R3UL2Y171DOIM8","U.Ramakrishna","Ok","Reviewed in India on 18 August 2021","Ok but unsatisfied",2,"https://m.media-amazon.com/images/I/B1HHekNeFXS.jpg",1,"Smart Band"
"R22PQKV25BRE3K","Nitish kumar","Go for smartwatch.....best for u.","Reviewed in India on 30 January 2022","Not worth it...",2,"",0,"Smart Band"
"R20P558L5EPG7","Pradeep Singh","Nice, good band.","Reviewed in India on 29 August 2021","Worth buying",5,"",0,"Smart Band"
"R2RV4KW2VTX3DY","Sai Aisvarya Evani","GPS does not start tracking immediately we need to open the app to pair it","Reviewed in India on 7 March 2021","Value for money",4,"",0,"Smart Band"
"R1DYBU6GMF4H4M","Saurabh singh","best watch i use many watches but this is too good","Reviewed in India on 22 February 2021","Best watch",5,"",0,"Smart Band"
"R3G9DGZKH9ACFW","sanjana a.","Please return and refund my money. It’s a waste. Didn’t turn on","Reviewed in India on 13 August 2021","Doesn’t work!!!! Display is not getting on",1,"",0,"Smart Band"
"R1ZJFVNRWCTZ0I","Supriya Dhar"," Good Brand","Reviewed in India on 9 April 2022","Very Good Brand. One Plus Is King Band",5,"https://m.media-amazon.com/images/I/81f5I42TQXL.jpg",0,"Smart Band"
"RV6DO4UTGJS14","Nitai ch. choudhury"," Yes I like","Reviewed in India on 29 June 2022","This is amazing watch",5,"https://m.media-amazon.com/images/I/71GXXsOYYfL.jpg
https://m.media-amazon.com/images/I/71QuRa11NUL.jpg
https://m.media-amazon.com/images/I/71T8LtGvJvL.jpg
https://m.media-amazon.com/images/I/71bcb2XvjRL.jpg",0,"Smart Band"
"RRA28BSEIZA5C","Junaid(KMR)","It's good for this price point....","Reviewed in India on 27 November 2021","Not Bad",3,"https://m.media-amazon.com/images/I/6122jcdenuL.jpg",0,"Smart Band"
"R9VCXJEXC4KB","Jainul Malik"," Black watch","Reviewed in India on 3 July 2022","Black watch ⌚",1,"https://m.media-amazon.com/images/I/61ip7AwOOXL.jpg",0,"Smart Band (Steven Harrington)"
"R1703FFHDEDERX","Amazon Customer","Day one itself , started showing bugs.Not innovative, usual band . Please don't expect more.","Reviewed in India on 16 January 2021","Sorry to say bad experience",1,"https://images-na.ssl-images-amazon.com/images/I/917PzkPSxkL.jpg",0,"Smart Band"
"RTGOHA3D1VGAO","Divakar","Nice","Reviewed in India on 2 June 2021","Very good",5,"",0,"Smart Band"
"R12FXZPVRPYT6B","charan Janamanchi","Battery not good connecting charger too bad waste product don’t buy","Reviewed in India on 18 January 2021","Don’t buy",1,"",0,"Smart Band"
"R2AFZH99VSDI7A","Melvin Surrya","iPhone users kindly  pls don’t buy this fitness band it will not support","Reviewed in India on 26 November 2021","iPhone users don’t buy",5,"",0,"Smart Band"
"R32GF3AZYISM1H","Amazon Customer","Worth for money","Reviewed in India on 13 September 2021","Awesome",5,"",0,"Smart Band"
"R1UKVATLUQMYVB","Yvs prasad","Your sitting on seat then standing mode is. On","Reviewed in India on 2 January 2022","It's good standing mode is not working",4,"",0,"Smart Band"
"R3L1YL5J8DLRHN","Phani","Bluetooth always disconnects.","Reviewed in India on 9 March 2021","Worst",1,"",1,"Smart Band"
"RD7U5R2YVDQH6","Vijeth","This product is super cool..","Reviewed in India on 23 March 2022","Super 😎 🆒️",5,"",0,"Smart Band"
"R3B7FP57UZ3JWI","Kulveer","Close your eyes take a deep breath and place a order💫","Reviewed in India on 17 June 2022","This is all you need in smart band",5,"https://m.media-amazon.com/images/I/71DCFUfwocL.jpg",0,"Smart Band"
"R1CDXL03D6YYFV","Digvijay Pawar","Band 1 no. Hai agar offer me mila to lelo best in 1499","Reviewed in India on 20 May 2022","Best band",4,"",0,"Smart Band"
"R2NOHTFYKWZDHR","kumaresan","Sleep tracking working fine but battery backup is not good getting try with in 5days","Reviewed in India on 27 April 2021","SpO2",1,"",0,"Smart Band"
"R2SC3KKI76UZWP","Pratyush Dalal","This product was ok and the app was also not that good","Reviewed in India on 25 March 2021","It is an ok device for its price",4,"",0,"Smart Band"
"R2BFUHRV7FI5E2","deepu","Superb product","Reviewed in India on 11 March 2021","Execellent",5,"",0,"Smart Band"
"R15LRC3E1R7KKR","Hariraman KN","Wate of money frequently disconnect from bluetooth with in two months display was gone and fadded","Reviewed in India on 22 May 2021","Waste of money",1,"",0,"Smart Band"
"RCGXPDPY8T9ZS","Soumadip Satpati","Best best best product","Reviewed in India on 9 April 2022","Excelent product",5,"",0,"Smart Band"
"R325IR3QKX9BSO","Anus computers"," Nice product","Reviewed in India on 12 November 2021","Good",4,"",0,"Smart Band"
"R8D6QF13M2KZL","Avinash","Superb","Reviewed in India on 1 October 2021","Superb",5,"",1,"Smart Band"
"R3CABZ56D8D6GJ","Jatin A.","Battery life is not good. Number of steps are slightly higher than the actual.","Reviewed in India on 21 January 2021","The product is decent but it's not worth the price.",3,"",0,"Smart Band"
"R34P0DN60AXVBL","Brijesh singh","Amazing product","Reviewed in India on 22 January 2021","Worth  it",5,"",0,"Smart Band"
"R1N538VB7ZH2B0","SATISH JAISWAL","Not like ONE PLUS. NOT GOOD","Reviewed in India on 20 March 2021","Not like one plus",1,"",0,"Smart Band"
"R117ILMFK4YAU3","BIFIL VARGHESE","Lowest priced quality product","Reviewed in India on 4 February 2022","Value for money",4,"",0,"Smart Band"
"R298QEC016B05C","Amazon Customer","Good quality","Reviewed in India on 3 May 2022","Very nice",4,"",0,"Smart Band (Steven Harrington)"
"R1EWPMDR6TBY9C","online buyer","Money is worthNot so much moneyAffordable","Reviewed in India on 1 June 2022","It is very good product i ordered it for my father's birthday and he liked it very much",4,"",0,"Smart Band"
"R14CT1BDYXZQMT","Nitin bajaj","Charger not working only after 15 days of purchase","Reviewed in India on 30 April 2022","Not satisfied charger not working only after 15 days of purchase",1,"",0,"Smart Band"
"R3FQWFMOJFP7M7","Priyanka Rathore","What a perfect watch i suggest to buy it for every one","Reviewed in India on 11 August 2021","I just love it's performance",5,"",0,"Smart Band"
"R2K4EJI6BYBOEG","Amazon Customer","Disconnects quite often , just 5 months old, poor quality product. It should be rather named one minus.","Reviewed in India on 1 June 2021","Poor quality",3,"",0,"Smart Band"
"R1CEI5XZ9WE6FP","Barsha","Very disappointed by the app limited watch faces. No animated watch faces","Reviewed in India on 6 January 2022","Limited watch faces",5,"",0,"Smart Band"
"R24CS0EHOK96D7","santosh desai","Must buy...good product....thank you Amazon","Reviewed in India on 7 April 2021","Satisfied",5,"",0,"Smart Band"
"RF21F8KM5MN86","Vasu",,"Reviewed in India on 28 May 2022","Best product",5,"",0,"Smart Band"
"RMTS300YKSQTZ","manjunath N"," Good one go for it 👌👍","Reviewed in India on 13 August 2021","Value for the money go for it 👌👍",5,"",0,"Smart Band"
"R4DH3CEXE36QO","TARUN","Main part is service. No replacement","Reviewed in India on 8 April 2022","Very bad service by oneplus",1,"",0,"Smart Band"
"R2Y329CXJT9K20","Pavan","Overall Nice band but sometimes in night spo2 tracking is not good it wants to improveOverall ok","Reviewed in India on 4 June 2021","Not Bad",4,"",0,"Smart Band"
"R2IC6DSX72LY8S","Arjun Singh thakur","Very  bad paridict and sercice of amazone  this product is not us full","Reviewed in India on 28 July 2021","Not use ful",1,"",0,"Smart Band"
"R1I4T0KAFUKU05","Amazon Customer","Waiting for return my one plus band..","Reviewed in India on 30 March 2022","Waiting for return my product",2,"",0,"Smart Band"
"R4JYB8H8MFP34","kapil ","Many good options available.Nothing special.","Reviewed in India on 5 February 2022","Not upto mark",1,"",0,"Smart Band"
"R70ND4GEZWYMD","Bittyam","Almost 1 months using this watch, still can't connect with my phone.","Reviewed in India on 16 February 2021","Worst App",1,"",0,"Smart Band"
"R24JUV5WR4WW6T","umeshnalla","Screen size is small but overall best fitness band","Reviewed in India on 11 May 2021","Value for money",4,"",0,"Smart Band"
"R30WTTRTBKUM1D","Abhishek","So far all good.","Reviewed in India on 17 January 2021","Good",4,"https://images-na.ssl-images-amazon.com/images/I/71hakjyIDxL.jpg",0,"Smart Band"
"RQQ6DOXO2F87U","Blessing","I like this product very much ,Yes it is worthy for the money","Reviewed in India on 27 January 2022","It is very accurate",5,"https://m.media-amazon.com/images/I/71JT0XSlaIL.jpg",0,"Smart Band"
"R1ULQV2I99UKPX","pravin",,"Reviewed in India on 20 December 2021","Very good quality. Worth it. Best in segment",5,"https://m.media-amazon.com/images/I/51WFavoGTJL.jpg",1,"Smart Band"
"R1D5I3YGOZX07O","Sathish chandra","Good product","Reviewed in India on 30 September 2021","Good",5,"",0,"Smart Band"
"R3WHQSTL1SI1P","Amazon Customer","Not worth for money","Reviewed in India on 22 April 2021","Not worth",1,"",1,"Smart Band"
"RGBHHCLVURLJX","Dhruv",,"Reviewed in India on 16 February 2022","Good for money 😁😁",5,"",0,"Smart Band"
"R3DTJJOH20D42I","Deepak kumar paswan","Best hai connection aria bahut kam hai baki sab good hai.","Reviewed in India on 10 June 2021","Screech problam hai baki every thing good battary 5 day havy use",4,"https://images-na.ssl-images-amazon.com/images/I/B1Jpvk5+UnS.jpg",0,"Smart Band"
"RSCQNWZ7USPAL","Secret","Battery backup is not upto the mark","Reviewed in India on 30 April 2022","Low battery backup",2,"",0,"Smart Band"
"R1BXG6F4GVDIIU","Gopal swain","Nice watch & very lite ,comfortable","Reviewed in India on 22 June 2022","A nice product",5,"",0,"Smart Band"
"R5O7FJ6B2FFRD","Amazon Customer","Good product","Reviewed in India on 12 May 2021","Nice",5,"https://images-na.ssl-images-amazon.com/images/I/91HMf+50SnL.jpg",0,"Smart Band"
"R2IZDV0AZE1EUU","Arul Sebastin Raj","Need to update more options","Reviewed in India on 15 November 2021","Good for one plus",4,"",0,"Smart Band (Steven Harrington)"
"R78KXQWFV2E2C","keshav","Battery backup is bad","Reviewed in India on 7 April 2021","Battery",1,"",1,"Smart Band"
"R3U0BBSIZBC5AW","RAVINDER SINGH","Good Products and ServiceregardsAdv.Ravindra Singh","Reviewed in India on 13 March 2022","good Service and Good Product Matter",5,"",0,"Smart Band"
"R1LH6ELUHWC1P4","Chanda Charan","Good product with reasonable price","Reviewed in India on 6 April 2021","Good",5,"",0,"Smart Band"
"R1HMUFP2M6OQBJ","Akshay","Not that much accurate","Reviewed in India on 20 January 2021","Good one",4,"",0,"Smart Band"
"R2YU7YQDH9KWRE","Asheesh","Overall performance is good .but disappointed with battery backup. oximeter and heart beat tracking is good.","Reviewed in India on 5 February 2021","Overall good performance .",4,"https://images-na.ssl-images-amazon.com/images/I/91La8NK3jjL.jpg
https://images-na.ssl-images-amazon.com/images/I/91W06LO6QVL.jpg",0,"Smart Band"
"R2K23DQB5G9F73","Shantanu Rathod","I think it's good product at rs 2500... I feel great by having this watch ... Really good product..I loving it...","Reviewed in India on 18 January 2021","Awesome product🥰🥰",5,"https://images-na.ssl-images-amazon.com/images/I/91KyOHDRg6L.jpg
https://images-na.ssl-images-amazon.com/images/I/91qV1b7EZvL.jpg",0,"Smart Band"
"R2PQHUO9YFD18Y","Sai","It fades away if you use a darker background though.","Reviewed in India on 9 June 2021","Wish the bezel of the screen is lesser",5,"",0,"Smart Band"
"RAYQ0XMN4B7V","Malkiat singh","Good","Reviewed in India on 26 May 2022","Good",4,"",0,"Smart Band"
"R2GXSEBOS5KK9D","Monu","Nice","Reviewed in India on 14 January 2022","Material is best",5,"",0,"Smart Band (Steven Harrington)"
"RP46YBKM8LSTM","Nibha Jha","Its accuracy is not exact. So I give it 3.5 stars.","Reviewed in India on 3 May 2022","Although it is very best product but there are something which make it backdrop.",4,"",0,"Smart Band"
"R1UTRF9R904FXT","Vignesh Nagarajan","Not working after a month.  Worst product to order","Reviewed in India on 5 April 2022","Not working after a month.  Worst product to order",1,"",0,"Smart Band"
"RTJEA2K3IDAL4","Yashwanth Singh S","Smart watch for notifications, suitable for worth.","Reviewed in India on 22 February 2022","Smart Band",5,"",0,"Smart Band"
"R31S7YUT8JSRJ8","Vimal Kumar. B","I have one issue that battery drains within 2 days","Reviewed in India on 20 October 2021","Battery drains within 2 days. It's not lasting for 14 days as committed.",1,"",0,"Smart Band"
"R36GJIIIEWP81H","Asad Khan","Not that great compared to Mi watch","Reviewed in India on 14 April 2021","Okayish product",2,"",1,"Smart Band"
"RG1BPKC4YZNHK","chaitanya"," It's nyc one valuable price","Reviewed in India on 29 June 2021","It's Simply Superb👍",5,"",0,"Smart Band"
"R2KDQH20Y38PNE","Anju","Battery drains in two days","Reviewed in India on 21 March 2021","Poor battery performance",1,"",0,"Smart Band"
"R1477TBSIEB244","PRAVEEN SHARMA","Battery very bad बहुत कम चलती है 24 घण्टे ही चलती है","Reviewed in India on 21 January 2022","Battery very bad बहुत कम चलती है 24 घण्टे ही चलती है",4,"https://m.media-amazon.com/images/I/71pby-GT7LL.jpg",0,"Smart Band"
"R2257HW9JALBP9","Vijay bhai"," Nice product, but battery backup not good","Reviewed in India on 19 January 2021","Nice",5,"https://images-na.ssl-images-amazon.com/images/I/91Jx-FFol6L.jpg",0,"Smart Band"
"R1Y8BJ8AQR364Y","DHADANGE RAHUL","Battery life to bad","Reviewed in India on 9 April 2021","Don't buy",2,"",1,"Smart Band"
"RKYED7TFG8G86","Sahil","Battery life little lowOverall satisfactory","Reviewed in India on 13 June 2022","Delivery was quite fast",4,"",0,"Smart Band"
"RI6GJZQJ47NHE","Sharath","Battery is not good .No 3rd party app support.","Reviewed in India on 12 January 2022","Battery",2,"",0,"Smart Band"
"R7TEA71M0UOX2","Akshat Sharma","Doesn’t track the steps or the sleep correctly.","Reviewed in India on 26 January 2021","Inaccurate tracking",1,"",0,"Smart Band"
"R15PP2U7I3A62S","Yash Dikkhat","Over hyped productIt had serious pairing issuesDon't buy","Reviewed in India on 2 March 2021","Pairing issues and worst battery life ever",1,"",0,"Smart Band"
"R26F4I4NIS4GI9","Rajkumar","oneplus band is awesome and battery life is good","Reviewed in India on 31 March 2021","Good",5,"",0,"Smart Band"
"R27M04ELY19R5I","Vishnupriyan","Everything is OK about this band but  charge stand by is worse than I thought","Reviewed in India on 7 November 2021","Worst battery backup",4,"",0,"Smart Band"
"R3JVWJCP1TJL41","Nani","Music is not controlled correctly, notifications are missing","Reviewed in India on 26 February 2021","Ahaa!!",2,"",0,"Smart Band"
"R1AMVEMKI5YL2D","Girish"," Go6","Reviewed in India on 7 November 2021","Good",5,"",0,"Smart Band"
"R3CIF63JO79MHS","ASHISH KANSE","Band is Good and Accurate but improve mobile app","Reviewed in India on 26 May 2022","Improve mobile app",4,"",0,"Smart Band"
"RUYA84H2NQASF","SaiDSP"," Good","Reviewed in India on 5 June 2021","Display",5,"",0,"Smart Band"
"R1F7IAPQ2BQAG8","Anlin abishek","the band was very nicevalue for moneygood product for one plus band","Reviewed in India on 21 June 2021","very good",5,"",0,"Smart Band"
"R1NZZZR9XGY93F","Sudhir","Working fine","Reviewed in India on 8 June 2021","Worth buying 👌",5,"https://images-na.ssl-images-amazon.com/images/I/D18pFLnXJLS.jpg
https://images-na.ssl-images-amazon.com/images/I/D1Cfoo5J5QS.jpg
https://images-na.ssl-images-amazon.com/images/I/D1sdG+0-fbS.jpg",0,"Smart Band"
"RDEMS5COH66DK","ramakrishna","BPM reading is very bad. Asking tie tight but not at all reading BPM","Reviewed in India on 18 January 2021","BPM reading is not working",1,"",0,"Smart Band"
"RXUN6PRYDLRJL","Shridhar. M","Very nice","Reviewed in India on 28 July 2021","Very nice",5,"",0,"Smart Band"
"RDE86Y2SG8PA4","Desai Rahul",,"Reviewed in India on 5 February 2022","Value for money",5,"https://m.media-amazon.com/images/I/6164HgStwDL.jpg",0,"Smart Band"
"R14U8Y1E05WIWC","Shubham","Overall nice product","Reviewed in India on 21 February 2021","Worth the money spent",5,"",0,"Smart Band"
